round,group,model,server_type,grad_mode,send_mode,acc,duration_s,iid,Device Type
79,single,hybrid,fedavg,quantum,quantum,0.9678,126.86,iid,no-mix
80,single,hybrid,fedavg,quantum,quantum,0.9678,134.002,iid,no-mix
81,single,hybrid,fedavg,quantum,quantum,0.9684,133.496,iid,no-mix
82,single,hybrid,fedavg,quantum,quantum,0.9677,134.55,iid,no-mix
83,single,hybrid,fedavg,quantum,quantum,0.9677,141.387,iid,no-mix
84,single,hybrid,fedavg,quantum,quantum,0.9678,139.167,iid,no-mix
85,single,hybrid,fedavg,quantum,quantum,0.9684,133.982,iid,no-mix
86,single,hybrid,fedavg,quantum,quantum,0.9688,142.255,iid,no-mix
87,single,hybrid,fedavg,quantum,quantum,0.9683,139.294,iid,no-mix
88,single,hybrid,fedavg,quantum,quantum,0.9681,136.4,iid,no-mix
89,single,hybrid,fedavg,quantum,quantum,0.9681,129.914,iid,no-mix
90,single,hybrid,fedavg,quantum,quantum,0.9683,140.278,iid,no-mix
91,single,hybrid,fedavg,quantum,quantum,0.9674,170.531,iid,no-mix
92,single,hybrid,fedavg,quantum,quantum,0.9684,177.48,iid,no-mix
93,single,hybrid,fedavg,quantum,quantum,0.9682,171.947,iid,no-mix
94,single,hybrid,fedavg,quantum,quantum,0.9683,171.264,iid,no-mix
95,single,hybrid,fedavg,quantum,quantum,0.9683,172.864,iid,no-mix
96,single,hybrid,fedavg,quantum,quantum,0.9692,173.213,iid,no-mix
97,single,hybrid,fedavg,quantum,quantum,0.9684,175.238,iid,no-mix
98,single,hybrid,fedavg,quantum,quantum,0.9683,172.321,iid,no-mix
99,single,hybrid,fedavg,quantum,quantum,0.9689,174.717,iid,no-mix
100,single,hybrid,fedavg,quantum,quantum,0.9685,157.982,iid,no-mix
1,single,hybrid,quantum,classical,classical,0.1138,118.806,iid,no-mix
2,single,hybrid,quantum,classical,classical,0.1136,121.157,iid,no-mix
3,single,hybrid,quantum,classical,classical,0.1135,116.038,iid,no-mix
4,single,hybrid,quantum,classical,classical,0.1135,116.876,iid,no-mix
5,single,hybrid,quantum,classical,classical,0.1135,157.544,iid,no-mix
6,single,hybrid,quantum,classical,classical,0.1135,159.723,iid,no-mix
7,single,hybrid,quantum,classical,classical,0.1135,159.416,iid,no-mix
8,single,hybrid,quantum,classical,classical,0.1135,161.777,iid,no-mix
9,single,hybrid,quantum,classical,classical,0.1135,163.898,iid,no-mix
10,single,hybrid,quantum,classical,classical,0.1135,165.329,iid,no-mix
11,single,hybrid,quantum,classical,classical,0.1135,122.026,iid,no-mix
12,single,hybrid,quantum,classical,classical,0.1135,122.919,iid,no-mix
13,single,hybrid,quantum,classical,classical,0.1135,124.432,iid,no-mix
14,single,hybrid,quantum,classical,classical,0.1135,127.802,iid,no-mix
15,single,hybrid,quantum,classical,classical,0.1135,120.814,iid,no-mix
16,single,hybrid,quantum,classical,classical,0.1135,126.552,iid,no-mix
17,single,hybrid,quantum,classical,classical,0.1135,128.874,iid,no-mix
18,single,hybrid,quantum,classical,classical,0.1135,126.207,iid,no-mix
19,single,hybrid,quantum,classical,classical,0.1135,128.894,iid,no-mix
20,single,hybrid,quantum,classical,classical,0.1135,126.875,iid,no-mix
21,single,hybrid,quantum,classical,classical,0.1135,131.575,iid,no-mix
22,single,hybrid,quantum,classical,classical,0.1135,129.572,iid,no-mix
23,single,hybrid,quantum,classical,classical,0.1135,125.667,iid,no-mix
24,single,hybrid,quantum,classical,classical,0.1135,137.527,iid,no-mix
25,single,hybrid,quantum,classical,classical,0.1135,138.794,iid,no-mix
26,single,hybrid,quantum,classical,classical,0.1135,136.062,iid,no-mix
27,single,hybrid,quantum,classical,classical,0.1135,137.567,iid,no-mix
28,single,hybrid,quantum,classical,classical,0.1135,140.305,iid,no-mix
29,single,hybrid,quantum,classical,classical,0.1135,143.961,iid,no-mix
30,single,hybrid,quantum,classical,classical,0.1135,143.493,iid,no-mix
31,single,hybrid,quantum,classical,classical,0.1135,144.653,iid,no-mix
32,single,hybrid,quantum,classical,classical,0.1135,140.745,iid,no-mix
33,single,hybrid,quantum,classical,classical,0.1135,139.825,iid,no-mix
34,single,hybrid,quantum,classical,classical,0.1136,136.042,iid,no-mix
35,single,hybrid,quantum,classical,classical,0.114,127.991,iid,no-mix
36,single,hybrid,quantum,classical,classical,0.1147,116.726,iid,no-mix
37,single,hybrid,quantum,classical,classical,0.117,119.766,iid,no-mix
38,single,hybrid,quantum,classical,classical,0.1204,123.062,iid,no-mix
39,single,hybrid,quantum,classical,classical,0.1289,132.543,iid,no-mix
40,single,hybrid,quantum,classical,classical,0.1374,133.797,iid,no-mix
41,single,hybrid,quantum,classical,classical,0.148,139.824,iid,no-mix
42,single,hybrid,quantum,classical,classical,0.1592,140.666,iid,no-mix
43,single,hybrid,quantum,classical,classical,0.1708,136.714,iid,no-mix
44,single,hybrid,quantum,classical,classical,0.1779,133.157,iid,no-mix
45,single,hybrid,quantum,classical,classical,0.1791,132.843,iid,no-mix
46,single,hybrid,quantum,classical,classical,0.1769,138.177,iid,no-mix
47,single,hybrid,quantum,classical,classical,0.1696,131.73,iid,no-mix
48,single,hybrid,quantum,classical,classical,0.1596,134.707,iid,no-mix
49,single,hybrid,quantum,classical,classical,0.1479,131.396,iid,no-mix
50,single,hybrid,quantum,classical,classical,0.1365,150.774,iid,no-mix
51,single,hybrid,quantum,classical,classical,0.1251,170.877,iid,no-mix
52,single,hybrid,quantum,classical,classical,0.117,176.045,iid,no-mix
53,single,hybrid,quantum,classical,classical,0.1082,175.097,iid,no-mix
54,single,hybrid,quantum,classical,classical,0.1009,176.588,iid,no-mix
55,single,hybrid,quantum,classical,classical,0.0983,170.404,iid,no-mix
56,single,hybrid,quantum,classical,classical,0.0976,170.413,iid,no-mix
57,single,hybrid,quantum,classical,classical,0.0981,170.415,iid,no-mix
58,single,hybrid,quantum,classical,classical,0.0986,170.283,iid,no-mix
59,single,hybrid,quantum,classical,classical,0.0995,172.09,iid,no-mix
60,single,hybrid,quantum,classical,classical,0.1007,161.404,iid,no-mix
61,single,hybrid,quantum,classical,classical,0.102,164.374,iid,no-mix
62,single,hybrid,quantum,classical,classical,0.1047,165.851,iid,no-mix
63,single,hybrid,quantum,classical,classical,0.1064,167.298,iid,no-mix
64,single,hybrid,quantum,classical,classical,0.109,165.729,iid,no-mix
65,single,hybrid,quantum,classical,classical,0.1112,165.978,iid,no-mix
66,single,hybrid,quantum,classical,classical,0.1136,163.34,iid,no-mix
67,single,hybrid,quantum,classical,classical,0.1171,166.28,iid,no-mix
68,single,hybrid,quantum,classical,classical,0.1203,166.315,iid,no-mix
69,single,hybrid,quantum,classical,classical,0.1243,162.941,iid,no-mix
70,single,hybrid,quantum,classical,classical,0.1272,163.868,iid,no-mix
71,single,hybrid,quantum,classical,classical,0.1302,164.545,iid,no-mix
72,single,hybrid,quantum,classical,classical,0.134,148.78,iid,no-mix
73,single,hybrid,quantum,classical,classical,0.1364,124.831,iid,no-mix
74,single,hybrid,quantum,classical,classical,0.1399,127.484,iid,no-mix
75,single,hybrid,quantum,classical,classical,0.143,135.558,iid,no-mix
76,single,hybrid,quantum,classical,classical,0.1464,131.71,iid,no-mix
77,single,hybrid,quantum,classical,classical,0.1485,125.903,iid,no-mix
78,single,hybrid,quantum,classical,classical,0.1512,135.298,iid,no-mix
79,single,hybrid,quantum,classical,classical,0.1537,134.018,iid,no-mix
80,single,hybrid,quantum,classical,classical,0.156,132.914,iid,no-mix
81,single,hybrid,quantum,classical,classical,0.1584,121.411,iid,no-mix
82,single,hybrid,quantum,classical,classical,0.1605,124.45,iid,no-mix
83,single,hybrid,quantum,classical,classical,0.1636,120.68,iid,no-mix
84,single,hybrid,quantum,classical,classical,0.1656,120.793,iid,no-mix
85,single,hybrid,quantum,classical,classical,0.167,123.738,iid,no-mix
86,single,hybrid,quantum,classical,classical,0.169,126.037,iid,no-mix
87,single,hybrid,quantum,classical,classical,0.1706,124.846,iid,no-mix
88,single,hybrid,quantum,classical,classical,0.1723,120.667,iid,no-mix
89,single,hybrid,quantum,classical,classical,0.1737,127.376,iid,no-mix
90,single,hybrid,quantum,classical,classical,0.1751,120.919,iid,no-mix
91,single,hybrid,quantum,classical,classical,0.1766,123.43,iid,no-mix
92,single,hybrid,quantum,classical,classical,0.178,125.294,iid,no-mix
93,single,hybrid,quantum,classical,classical,0.1786,131.268,iid,no-mix
94,single,hybrid,quantum,classical,classical,0.1797,133.257,iid,no-mix
95,single,hybrid,quantum,classical,classical,0.1811,132.543,iid,no-mix
96,single,hybrid,quantum,classical,classical,0.1821,138.843,iid,no-mix
97,single,hybrid,quantum,classical,classical,0.1822,143.764,iid,no-mix
98,single,hybrid,quantum,classical,classical,0.1827,144.172,iid,no-mix
99,single,hybrid,quantum,classical,classical,0.1829,145.286,iid,no-mix
100,single,hybrid,quantum,classical,classical,0.183,149.579,iid,no-mix
1,single,hybrid,quantum,classical,quantum,0.0892,175.558,iid,no-mix
2,single,hybrid,quantum,classical,quantum,0.0892,174.623,iid,no-mix
3,single,hybrid,quantum,classical,quantum,0.0892,168.69,iid,no-mix
4,single,hybrid,quantum,classical,quantum,0.0892,170.703,iid,no-mix
5,single,hybrid,quantum,classical,quantum,0.0892,169.289,iid,no-mix
6,single,hybrid,quantum,classical,quantum,0.0892,170.761,iid,no-mix
7,single,hybrid,quantum,classical,quantum,0.0892,172.704,iid,no-mix
8,single,hybrid,quantum,classical,quantum,0.0892,163.187,iid,no-mix
9,single,hybrid,quantum,classical,quantum,0.0892,164.809,iid,no-mix
10,single,hybrid,quantum,classical,quantum,0.0892,168.232,iid,no-mix
11,single,hybrid,quantum,classical,quantum,0.0892,168.677,iid,no-mix
12,single,hybrid,quantum,classical,quantum,0.0892,166.102,iid,no-mix
13,single,hybrid,quantum,classical,quantum,0.0892,166.569,iid,no-mix
14,single,hybrid,quantum,classical,quantum,0.0894,165.795,iid,no-mix
15,single,hybrid,quantum,classical,quantum,0.0901,166.376,iid,no-mix
16,single,hybrid,quantum,classical,quantum,0.0935,166.668,iid,no-mix
17,single,hybrid,quantum,classical,quantum,0.099,164.107,iid,no-mix
18,single,hybrid,quantum,classical,quantum,0.1124,166.901,iid,no-mix
19,single,hybrid,quantum,classical,quantum,0.1269,165.446,iid,no-mix
20,single,hybrid,quantum,classical,quantum,0.1431,140.789,iid,no-mix
21,single,hybrid,quantum,classical,quantum,0.1583,125.628,iid,no-mix
22,single,hybrid,quantum,classical,quantum,0.1717,129.268,iid,no-mix
23,single,hybrid,quantum,classical,quantum,0.1838,137.915,iid,no-mix
24,single,hybrid,quantum,classical,quantum,0.1951,128.706,iid,no-mix
25,single,hybrid,quantum,classical,quantum,0.2054,131.007,iid,no-mix
26,single,hybrid,quantum,classical,quantum,0.2148,133.763,iid,no-mix
27,single,hybrid,quantum,classical,quantum,0.2227,138.207,iid,no-mix
28,single,hybrid,quantum,classical,quantum,0.2303,129.604,iid,no-mix
29,single,hybrid,quantum,classical,quantum,0.2369,122.736,iid,no-mix
30,single,hybrid,quantum,classical,quantum,0.241,123.117,iid,no-mix
31,single,hybrid,quantum,classical,quantum,0.246,120.602,iid,no-mix
32,single,hybrid,quantum,classical,quantum,0.2494,128.851,iid,no-mix
33,single,hybrid,quantum,classical,quantum,0.2522,123.14,iid,no-mix
34,single,hybrid,quantum,classical,quantum,0.2544,123.517,iid,no-mix
35,single,hybrid,quantum,classical,quantum,0.2572,123.904,iid,no-mix
36,single,hybrid,quantum,classical,quantum,0.2592,123.255,iid,no-mix
37,single,hybrid,quantum,classical,quantum,0.2626,125.394,iid,no-mix
38,single,hybrid,quantum,classical,quantum,0.2649,122.346,iid,no-mix
39,single,hybrid,quantum,classical,quantum,0.2709,129.949,iid,no-mix
40,single,hybrid,quantum,classical,quantum,0.2761,131.831,iid,no-mix
41,single,hybrid,quantum,classical,quantum,0.2805,131.62,iid,no-mix
42,single,hybrid,quantum,classical,quantum,0.2846,129.29,iid,no-mix
43,single,hybrid,quantum,classical,quantum,0.2864,136.373,iid,no-mix
44,single,hybrid,quantum,classical,quantum,0.2892,138.303,iid,no-mix
45,single,hybrid,quantum,classical,quantum,0.2929,140.66,iid,no-mix
46,single,hybrid,quantum,classical,quantum,0.2959,145.523,iid,no-mix
47,single,hybrid,quantum,classical,quantum,0.2963,147.583,iid,no-mix
48,single,hybrid,quantum,classical,quantum,0.2959,145.047,iid,no-mix
49,single,hybrid,quantum,classical,quantum,0.2954,137.665,iid,no-mix
50,single,hybrid,quantum,classical,quantum,0.2955,144.311,iid,no-mix
51,single,hybrid,quantum,classical,quantum,0.2945,149.374,iid,no-mix
52,single,hybrid,quantum,classical,quantum,0.2958,146.564,iid,no-mix
53,single,hybrid,quantum,classical,quantum,0.2957,120.899,iid,no-mix
54,single,hybrid,quantum,classical,quantum,0.2953,121.613,iid,no-mix
55,single,hybrid,quantum,classical,quantum,0.2954,121.842,iid,no-mix
56,single,hybrid,quantum,classical,quantum,0.2962,119.948,iid,no-mix
57,single,hybrid,quantum,classical,quantum,0.2989,119.76,iid,no-mix
58,single,hybrid,quantum,classical,quantum,0.3025,122.661,iid,no-mix
59,single,hybrid,quantum,classical,quantum,0.3097,123.539,iid,no-mix
60,single,hybrid,quantum,classical,quantum,0.3165,123.856,iid,no-mix
61,single,hybrid,quantum,classical,quantum,0.3219,123.511,iid,no-mix
62,single,hybrid,quantum,classical,quantum,0.3299,123.599,iid,no-mix
63,single,hybrid,quantum,classical,quantum,0.3359,124.09,iid,no-mix
64,single,hybrid,quantum,classical,quantum,0.3418,125.721,iid,no-mix
65,single,hybrid,quantum,classical,quantum,0.3455,125.818,iid,no-mix
66,single,hybrid,quantum,classical,quantum,0.3479,126.148,iid,no-mix
67,single,hybrid,quantum,classical,quantum,0.3509,126.289,iid,no-mix
68,single,hybrid,quantum,classical,quantum,0.3533,135.761,iid,no-mix
69,single,hybrid,quantum,classical,quantum,0.3544,134.347,iid,no-mix
70,single,hybrid,quantum,classical,quantum,0.3563,135.193,iid,no-mix
71,single,hybrid,quantum,classical,quantum,0.3569,136.184,iid,no-mix
72,single,hybrid,quantum,classical,quantum,0.3583,131.829,iid,no-mix
73,single,hybrid,quantum,classical,quantum,0.3581,131.734,iid,no-mix
74,single,hybrid,quantum,classical,quantum,0.3563,138.22,iid,no-mix
75,single,hybrid,quantum,classical,quantum,0.3552,138.476,iid,no-mix
76,single,hybrid,quantum,classical,quantum,0.3534,133.418,iid,no-mix
77,single,hybrid,quantum,classical,quantum,0.3517,136.317,iid,no-mix
78,single,hybrid,quantum,classical,quantum,0.3502,142.275,iid,no-mix
79,single,hybrid,quantum,classical,quantum,0.3486,138.138,iid,no-mix
80,single,hybrid,quantum,classical,quantum,0.3467,134.85,iid,no-mix
81,single,hybrid,quantum,classical,quantum,0.3453,131.995,iid,no-mix
82,single,hybrid,quantum,classical,quantum,0.3437,133.817,iid,no-mix
83,single,hybrid,quantum,classical,quantum,0.3426,138.375,iid,no-mix
84,single,hybrid,quantum,classical,quantum,0.3414,134.523,iid,no-mix
85,single,hybrid,quantum,classical,quantum,0.3405,133.572,iid,no-mix
86,single,hybrid,quantum,classical,quantum,0.3381,131.689,iid,no-mix
87,single,hybrid,quantum,classical,quantum,0.3364,131.773,iid,no-mix
88,single,hybrid,quantum,classical,quantum,0.3346,133.545,iid,no-mix
89,single,hybrid,quantum,classical,quantum,0.3318,138.678,iid,no-mix
90,single,hybrid,quantum,classical,quantum,0.3296,142.226,iid,no-mix
91,single,hybrid,quantum,classical,quantum,0.3278,142.902,iid,no-mix
92,single,hybrid,quantum,classical,quantum,0.3258,141.598,iid,no-mix
93,single,hybrid,quantum,classical,quantum,0.3241,123.02,iid,no-mix
94,single,hybrid,quantum,classical,quantum,0.3221,121.977,iid,no-mix
95,single,hybrid,quantum,classical,quantum,0.32,127.729,iid,no-mix
96,single,hybrid,quantum,classical,quantum,0.3178,130.711,iid,no-mix
97,single,hybrid,quantum,classical,quantum,0.3162,128.835,iid,no-mix
98,single,hybrid,quantum,classical,quantum,0.3146,128.879,iid,no-mix
99,single,hybrid,quantum,classical,quantum,0.3128,123.883,iid,no-mix
100,single,hybrid,quantum,classical,quantum,0.3113,129.665,iid,no-mix
1,single,hybrid,quantum,quantum,classical,0.0982,118.98,iid,no-mix
2,single,hybrid,quantum,quantum,classical,0.0982,126.649,iid,no-mix
3,single,hybrid,quantum,quantum,classical,0.0982,126.329,iid,no-mix
4,single,hybrid,quantum,quantum,classical,0.0982,124.384,iid,no-mix
5,single,hybrid,quantum,quantum,classical,0.0982,122.338,iid,no-mix
6,single,hybrid,quantum,quantum,classical,0.0982,124.402,iid,no-mix
7,single,hybrid,quantum,quantum,classical,0.0982,132.159,iid,no-mix
8,single,hybrid,quantum,quantum,classical,0.0982,123.149,iid,no-mix
9,single,hybrid,quantum,quantum,classical,0.0982,127.531,iid,no-mix
10,single,hybrid,quantum,quantum,classical,0.0982,124.768,iid,no-mix
11,single,hybrid,quantum,quantum,classical,0.0982,125.451,iid,no-mix
12,single,hybrid,quantum,quantum,classical,0.0982,124.672,iid,no-mix
13,single,hybrid,quantum,quantum,classical,0.0982,132.39,iid,no-mix
14,single,hybrid,quantum,quantum,classical,0.0982,132.155,iid,no-mix
15,single,hybrid,quantum,quantum,classical,0.0982,134.038,iid,no-mix
16,single,hybrid,quantum,quantum,classical,0.0982,140.376,iid,no-mix
17,single,hybrid,quantum,quantum,classical,0.0982,148.111,iid,no-mix
18,single,hybrid,quantum,quantum,classical,0.0982,146.571,iid,no-mix
19,single,hybrid,quantum,quantum,classical,0.0982,146.672,iid,no-mix
20,single,hybrid,quantum,quantum,classical,0.0982,152.325,iid,no-mix
21,single,hybrid,quantum,quantum,classical,0.0982,139.12,iid,no-mix
22,single,hybrid,quantum,quantum,classical,0.0982,140.317,iid,no-mix
23,single,hybrid,quantum,quantum,classical,0.0982,142.68,iid,no-mix
24,single,hybrid,quantum,quantum,classical,0.0982,147.804,iid,no-mix
25,single,hybrid,quantum,quantum,classical,0.0982,129.765,iid,no-mix
26,single,hybrid,quantum,quantum,classical,0.0982,124.303,iid,no-mix
27,single,hybrid,quantum,quantum,classical,0.0982,127.078,iid,no-mix
28,single,hybrid,quantum,quantum,classical,0.0982,122.4,iid,no-mix
29,single,hybrid,quantum,quantum,classical,0.0982,123.529,iid,no-mix
30,single,hybrid,quantum,quantum,classical,0.0982,122.147,iid,no-mix
31,single,hybrid,quantum,quantum,classical,0.0982,121.349,iid,no-mix
32,single,hybrid,quantum,quantum,classical,0.0982,120.548,iid,no-mix
33,single,hybrid,quantum,quantum,classical,0.0984,125.086,iid,no-mix
34,single,hybrid,quantum,quantum,classical,0.0988,126.875,iid,no-mix
35,single,hybrid,quantum,quantum,classical,0.0999,124.456,iid,no-mix
36,single,hybrid,quantum,quantum,classical,0.1013,126.141,iid,no-mix
37,single,hybrid,quantum,quantum,classical,0.1034,127.262,iid,no-mix
38,single,hybrid,quantum,quantum,classical,0.1082,126.324,iid,no-mix
39,single,hybrid,quantum,quantum,classical,0.114,124.067,iid,no-mix
40,single,hybrid,quantum,quantum,classical,0.1224,134.925,iid,no-mix
41,single,hybrid,quantum,quantum,classical,0.1309,137.162,iid,no-mix
42,single,hybrid,quantum,quantum,classical,0.1403,135.405,iid,no-mix
43,single,hybrid,quantum,quantum,classical,0.1482,135.165,iid,no-mix
44,single,hybrid,quantum,quantum,classical,0.1563,134.116,iid,no-mix
45,single,hybrid,quantum,quantum,classical,0.1639,132.244,iid,no-mix
46,single,hybrid,quantum,quantum,classical,0.1695,135.433,iid,no-mix
47,single,hybrid,quantum,quantum,classical,0.1752,136.43,iid,no-mix
48,single,hybrid,quantum,quantum,classical,0.1783,133.098,iid,no-mix
49,single,hybrid,quantum,quantum,classical,0.1817,133.241,iid,no-mix
50,single,hybrid,quantum,quantum,classical,0.1849,141.532,iid,no-mix
51,single,hybrid,quantum,quantum,classical,0.1869,139.939,iid,no-mix
52,single,hybrid,quantum,quantum,classical,0.1891,140.424,iid,no-mix
53,single,hybrid,quantum,quantum,classical,0.1909,134.584,iid,no-mix
54,single,hybrid,quantum,quantum,classical,0.1924,135.768,iid,no-mix
55,single,hybrid,quantum,quantum,classical,0.1938,140.853,iid,no-mix
56,single,hybrid,quantum,quantum,classical,0.1951,135.589,iid,no-mix
57,single,hybrid,quantum,quantum,classical,0.1964,133.817,iid,no-mix
58,single,hybrid,quantum,quantum,classical,0.1982,135.738,iid,no-mix
59,single,hybrid,quantum,quantum,classical,0.1996,132.462,iid,no-mix
60,single,hybrid,quantum,quantum,classical,0.2013,134.207,iid,no-mix
61,single,hybrid,quantum,quantum,classical,0.2025,138.331,iid,no-mix
62,single,hybrid,quantum,quantum,classical,0.204,140.325,iid,no-mix
63,single,hybrid,quantum,quantum,classical,0.2056,145.314,iid,no-mix
64,single,hybrid,quantum,quantum,classical,0.207,141.037,iid,no-mix
65,single,hybrid,quantum,quantum,classical,0.2083,126.272,iid,no-mix
66,single,hybrid,quantum,quantum,classical,0.2105,123.721,iid,no-mix
67,single,hybrid,quantum,quantum,classical,0.213,127.521,iid,no-mix
68,single,hybrid,quantum,quantum,classical,0.2159,130.493,iid,no-mix
69,single,hybrid,quantum,quantum,classical,0.2177,130.793,iid,no-mix
70,single,hybrid,quantum,quantum,classical,0.2199,130.556,iid,no-mix
71,single,hybrid,quantum,quantum,classical,0.2219,125.462,iid,no-mix
72,single,hybrid,quantum,quantum,classical,0.2241,129.822,iid,no-mix
73,single,hybrid,quantum,quantum,classical,0.2251,136.841,iid,no-mix
74,single,hybrid,quantum,quantum,classical,0.2271,142.037,iid,no-mix
75,single,hybrid,quantum,quantum,classical,0.2292,147.34,iid,no-mix
76,single,hybrid,quantum,quantum,classical,0.2309,153.85,iid,no-mix
77,single,hybrid,quantum,quantum,classical,0.232,157.579,iid,no-mix
78,single,hybrid,quantum,quantum,classical,0.2333,154.343,iid,no-mix
79,single,hybrid,quantum,quantum,classical,0.235,155.019,iid,no-mix
80,single,hybrid,quantum,quantum,classical,0.2368,156.191,iid,no-mix
81,single,hybrid,quantum,quantum,classical,0.238,161.168,iid,no-mix
82,single,hybrid,quantum,quantum,classical,0.2396,160.77,iid,no-mix
83,single,hybrid,quantum,quantum,classical,0.2413,163.745,iid,no-mix
84,single,hybrid,quantum,quantum,classical,0.2426,139.222,iid,no-mix
85,single,hybrid,quantum,quantum,classical,0.2435,137.822,iid,no-mix
86,single,hybrid,quantum,quantum,classical,0.2448,135.189,iid,no-mix
87,single,hybrid,quantum,quantum,classical,0.2451,141.658,iid,no-mix
88,single,hybrid,quantum,quantum,classical,0.2476,137.157,iid,no-mix
89,single,hybrid,quantum,quantum,classical,0.2509,136.806,iid,no-mix
90,single,hybrid,quantum,quantum,classical,0.2535,134.82,iid,no-mix
91,single,hybrid,quantum,quantum,classical,0.2561,134.876,iid,no-mix
92,single,hybrid,quantum,quantum,classical,0.2595,139.114,iid,no-mix
93,single,hybrid,quantum,quantum,classical,0.2643,133.761,iid,no-mix
94,single,hybrid,quantum,quantum,classical,0.2707,134.698,iid,no-mix
95,single,hybrid,quantum,quantum,classical,0.2766,133.718,iid,no-mix
96,single,hybrid,quantum,quantum,classical,0.2841,134.764,iid,no-mix
97,single,hybrid,quantum,quantum,classical,0.2909,134.029,iid,no-mix
98,single,hybrid,quantum,quantum,classical,0.2976,136.548,iid,no-mix
99,single,hybrid,quantum,quantum,classical,0.304,136.308,iid,no-mix
100,single,hybrid,quantum,quantum,classical,0.3102,135.967,iid,no-mix
1,single,hybrid,quantum,quantum,quantum,0.1028,136.45,iid,no-mix
2,single,hybrid,quantum,quantum,quantum,0.1028,135.421,iid,no-mix
3,single,hybrid,quantum,quantum,quantum,0.1028,134.227,iid,no-mix
4,single,hybrid,quantum,quantum,quantum,0.1028,135.615,iid,no-mix
5,single,hybrid,quantum,quantum,quantum,0.1028,132.076,iid,no-mix
6,single,hybrid,quantum,quantum,quantum,0.1028,131.6,iid,no-mix
7,single,hybrid,quantum,quantum,quantum,0.1028,135.231,iid,no-mix
8,single,hybrid,quantum,quantum,quantum,0.1028,135.168,iid,no-mix
9,single,hybrid,quantum,quantum,quantum,0.1028,133.418,iid,no-mix
10,single,hybrid,quantum,quantum,quantum,0.1028,132.376,iid,no-mix
11,single,hybrid,quantum,quantum,quantum,0.1028,140.995,iid,no-mix
12,single,hybrid,quantum,quantum,quantum,0.1028,137.532,iid,no-mix
13,single,hybrid,quantum,quantum,quantum,0.1028,138.204,iid,no-mix
14,single,hybrid,quantum,quantum,quantum,0.1028,131.217,iid,no-mix
15,single,hybrid,quantum,quantum,quantum,0.1028,135.261,iid,no-mix
16,single,hybrid,quantum,quantum,quantum,0.1028,139.256,iid,no-mix
17,single,hybrid,quantum,quantum,quantum,0.1028,134.277,iid,no-mix
18,single,hybrid,quantum,quantum,quantum,0.1028,130.373,iid,no-mix
19,single,hybrid,quantum,quantum,quantum,0.1028,133.7,iid,no-mix
20,single,hybrid,quantum,quantum,quantum,0.1028,132.111,iid,no-mix
21,single,hybrid,quantum,quantum,quantum,0.1028,133.788,iid,no-mix
22,single,hybrid,quantum,quantum,quantum,0.1028,135.218,iid,no-mix
23,single,hybrid,quantum,quantum,quantum,0.1028,134.675,iid,no-mix
24,single,hybrid,quantum,quantum,quantum,0.1028,137.658,iid,no-mix
25,single,hybrid,quantum,quantum,quantum,0.1028,139.328,iid,no-mix
26,single,hybrid,quantum,quantum,quantum,0.1028,135.573,iid,no-mix
27,single,hybrid,quantum,quantum,quantum,0.1028,122.59,iid,no-mix
28,single,hybrid,quantum,quantum,quantum,0.1028,123.906,iid,no-mix
29,single,hybrid,quantum,quantum,quantum,0.1028,122.371,iid,no-mix
30,single,hybrid,quantum,quantum,quantum,0.1028,130.325,iid,no-mix
31,single,hybrid,quantum,quantum,quantum,0.1028,132.782,iid,no-mix
32,single,hybrid,quantum,quantum,quantum,0.1028,127.958,iid,no-mix
33,single,hybrid,quantum,quantum,quantum,0.1028,127.638,iid,no-mix
34,single,hybrid,quantum,quantum,quantum,0.1028,134.827,iid,no-mix
35,single,hybrid,quantum,quantum,quantum,0.1028,141.426,iid,no-mix
36,single,hybrid,quantum,quantum,quantum,0.1028,140.485,iid,no-mix
37,single,hybrid,quantum,quantum,quantum,0.1028,145.317,iid,no-mix
38,single,hybrid,quantum,quantum,quantum,0.1028,152.545,iid,no-mix
39,single,hybrid,quantum,quantum,quantum,0.1028,156.341,iid,no-mix
40,single,hybrid,quantum,quantum,quantum,0.1028,154.318,iid,no-mix
41,single,hybrid,quantum,quantum,quantum,0.1029,154.996,iid,no-mix
42,single,hybrid,quantum,quantum,quantum,0.1033,161.717,iid,no-mix
43,single,hybrid,quantum,quantum,quantum,0.1036,161.001,iid,no-mix
44,single,hybrid,quantum,quantum,quantum,0.1043,160.166,iid,no-mix
45,single,hybrid,quantum,quantum,quantum,0.106,147.935,iid,no-mix
46,single,hybrid,quantum,quantum,quantum,0.1083,136.341,iid,no-mix
47,single,hybrid,quantum,quantum,quantum,0.1139,132.717,iid,no-mix
48,single,hybrid,quantum,quantum,quantum,0.1196,131.597,iid,no-mix
49,single,hybrid,quantum,quantum,quantum,0.1294,133.273,iid,no-mix
50,single,hybrid,quantum,quantum,quantum,0.1412,132.871,iid,no-mix
51,single,hybrid,quantum,quantum,quantum,0.1545,132.958,iid,no-mix
52,single,hybrid,quantum,quantum,quantum,0.1693,130.937,iid,no-mix
53,single,hybrid,quantum,quantum,quantum,0.1853,132.624,iid,no-mix
54,single,hybrid,quantum,quantum,quantum,0.1998,137.817,iid,no-mix
55,single,hybrid,quantum,quantum,quantum,0.213,133.834,iid,no-mix
56,single,hybrid,quantum,quantum,quantum,0.2257,132.007,iid,no-mix
